price,total,transaction_date,type,units_traded
37006000,3693198,2023-05-30 00:25:49,0,0.0998
37000000,336700,2023-05-30 00:25:50,1,0.0091
37000000,899100,2023-05-30 00:25:51,1,0.0243
37000000,1006400,2023-05-30 00:25:51,1,0.0272
37000000,240500,2023-05-30 00:25:59,1,0.0065
37000000,5298400,2023-05-30 00:26:02,1,0.1432
37000000,3614900,2023-05-30 00:26:03,1,0.0977
37000000,9786500,2023-05-30 00:26:03,1,0.2645
37000000,1313500,2023-05-30 00:26:04,1,0.0355
36999000,22199,2023-05-30 00:26:04,1,0.0006
37026000,122185,2023-05-30 00:25:18,1,0.0033
37024000,44428,2023-05-30 00:25:18,1,0.0012
36998000,3699,2023-05-30 00:26:04,1,0.0001
36995000,18497,2023-05-30 00:26:04,1,0.0005
37000000,1313500,2023-05-30 00:26:04,1,0.0355
36999000,22199,2023-05-30 00:26:04,1,0.0006
36994000,7398,2023-05-30 00:26:04,1,0.0002
36994000,3699,2023-05-30 00:26:05,1,0.0001
36990000,1450008,2023-05-30 00:26:05,1,0.0392
36990000,721305,2023-05-30 00:26:05,1,0.0195
36995000,103586,2023-05-30 00:26:08,1,0.0028
36990000,11097,2023-05-30 00:26:08,1,0.0003
36983000,73966,2023-05-30 00:26:10,1,0.002
36980000,521418,2023-05-30 00:26:10,1,0.0141
36983000,7396,2023-05-30 00:26:11,1,0.0002
36983000,3698,2023-05-30 00:26:11,1,0.0001
36972000,3697,2023-05-30 00:26:13,1,0.0001
37010000,4892722,2023-05-30 00:25:35,1,0.1322
36972000,3697,2023-05-30 00:26:13,1,0.0001
36960000,6072528,2023-05-30 00:26:15,1,0.1643
36970000,129395,2023-05-30 00:26:15,1,0.0035
36959000,14783,2023-05-30 00:26:15,1,0.0004
36958000,11253711,2023-05-30 00:26:15,0,0.3045
36958000,5292385,2023-05-30 00:26:16,0,0.1432
36958000,9775391,2023-05-30 00:26:16,0,0.2645
36957000,99783,2023-05-30 00:26:17,1,0.0027
36956000,317821,2023-05-30 00:26:17,1,0.0086
36954000,358453,2023-05-30 00:26:18,0,0.0097
36957000,1263929,2023-05-30 00:26:18,0,0.0342
36956000,88694,2023-05-30 00:26:19,1,0.0024
36950000,5058455,2023-05-30 00:26:22,1,0.1369
36956000,14782,2023-05-30 00:26:22,1,0.0004
36952000,7390,2023-05-30 00:26:22,1,0.0002
36944000,1533176,2023-05-30 00:26:22,1,0.0415
36952000,7390,2023-05-30 00:26:25,1,0.0002
36952000,96075,2023-05-30 00:26:28,1,0.0026
36941000,155152,2023-05-30 00:26:28,1,0.0042
36929000,3692,2023-05-30 00:26:29,1,0.0001
36924000,1975434,2023-05-30 00:26:29,1,0.0535
36926000,40618,2023-05-30 00:26:29,1,0.0011
36930000,7386,2023-05-30 00:26:29,1,0.0002
36923000,33230,2023-05-30 00:26:29,1,0.0009
36932000,25852,2023-05-30 00:26:29,1,0.0007
36936000,2190304,2023-05-30 00:26:29,1,0.0593
36940000,236416,2023-05-30 00:26:29,1,0.0064
36931000,25851,2023-05-30 00:26:29,1,0.0007
36920000,867620,2023-05-30 00:26:29,1,0.0235
36941000,11082,2023-05-30 00:26:33,0,0.0003
36948000,103454,2023-05-30 00:26:35,0,0.0028
36941000,265975,2023-05-30 00:26:35,0,0.0072
36952000,849896,2023-05-30 00:26:35,0,0.023
36935000,2057279,2023-05-30 00:26:37,1,0.0557
36941000,1001101,2023-05-30 00:26:37,1,0.0271
36940000,103432,2023-05-30 00:26:37,1,0.0028
36931000,1665588,2023-05-30 00:26:37,1,0.0451
36954000,221724,2023-05-30 00:26:38,0,0.006
36952000,1219416,2023-05-30 00:26:41,0,0.033
36945000,55417,2023-05-30 00:26:48,0,0.0015
36945000,491368,2023-05-30 00:26:48,0,0.0133
36995000,18497,2023-05-30 00:26:04,1,0.0005
36994000,7398,2023-05-30 00:26:04,1,0.0002
36945000,55417,2023-05-30 00:26:48,0,0.0015
36945000,491368,2023-05-30 00:26:48,0,0.0133
36945000,979042,2023-05-30 00:26:48,0,0.0265
36932000,701708,2023-05-30 00:26:52,1,0.019
36945000,103446,2023-05-30 00:26:52,0,0.0028
36930000,73860,2023-05-30 00:26:52,1,0.002
36930000,4882146,2023-05-30 00:26:52,0,0.1322
36930000,1285164,2023-05-30 00:26:52,0,0.0348
36945000,402700,2023-05-30 00:26:53,0,0.0109
36931000,3951617,2023-05-30 00:26:56,1,0.107
36929000,103401,2023-05-30 00:26:56,1,0.0028
36927000,103395,2023-05-30 00:26:56,1,0.0028
36925000,103390,2023-05-30 00:26:56,1,0.0028
36925000,14770,2023-05-30 00:26:56,0,0.0004
36956000,2032580,2023-05-30 00:26:56,0,0.055
36925000,15641430,2023-05-30 00:26:56,0,0.4236
36925000,2307812,2023-05-30 00:26:56,0,0.0625
36925000,188317,2023-05-30 00:26:56,0,0.0051
36925000,40617,2023-05-30 00:26:56,0,0.0011
36925000,302785,2023-05-30 00:26:56,0,0.0082
36925000,151392,2023-05-30 00:26:56,0,0.0041
36925000,169855,2023-05-30 00:26:56,0,0.0046
36925000,173547,2023-05-30 00:26:56,0,0.0047
36925000,177240,2023-05-30 00:26:56,0,0.0048
36925000,398790,2023-05-30 00:26:56,0,0.0108
36925000,690497,2023-05-30 00:26:56,0,0.0187
36925000,240012,2023-05-30 00:26:56,0,0.0065
36925000,4146677,2023-05-30 00:26:56,0,0.1123
36925000,23074432,2023-05-30 00:26:56,0,0.6249
36958000,2287700,2023-05-30 00:26:56,0,0.0619
36958000,2132476,2023-05-30 00:26:57,0,0.0577
36928000,11078,2023-05-30 00:26:58,1,0.0003
36928000,11078,2023-05-30 00:26:58,1,0.0003
36931000,1048840,2023-05-30 00:26:58,1,0.0284
36930000,1514130,2023-05-30 00:26:58,0,0.040999999999999995
36928000,7385,2023-05-30 00:26:58,1,0.0002
36930000,3693,2023-05-30 00:26:58,0,0.0001
36966000,7393,2023-05-30 00:27:00,0,0.0002
36973000,2798856,2023-05-30 00:27:02,0,0.0757
36971000,576747,2023-05-30 00:27:04,0,0.0156
36944000,162553,2023-05-30 00:27:06,1,0.0044
36949000,2032195,2023-05-30 00:27:06,1,0.055
36948000,2080172,2023-05-30 00:27:06,1,0.0563
36946000,1743851,2023-05-30 00:27:06,1,0.0472
36942000,735145,2023-05-30 00:27:06,1,0.0199
36942000,3409746,2023-05-30 00:27:07,0,0.0923
36942000,738840,2023-05-30 00:27:07,0,0.02
36987000,103563,2023-05-30 00:27:08,0,0.0028
36945000,4152618,2023-05-30 00:27:11,1,0.1124
36971000,62850,2023-05-30 00:27:11,1,0.0017
36947000,2157704,2023-05-30 00:27:11,1,0.0584
36942000,332478,2023-05-30 00:27:11,1,0.009000000000000001
36937000,391532,2023-05-30 00:27:12,1,0.0106
36938000,103426,2023-05-30 00:27:12,1,0.0028
36945000,742594,2023-05-30 00:27:12,0,0.0201
36971000,7394,2023-05-30 00:27:19,0,0.0002
36951000,1755172,2023-05-30 00:27:21,1,0.0475
36951000,613386,2023-05-30 00:27:28,1,0.0166
36951000,3026286,2023-05-30 00:27:30,0,0.0819
36952000,702088,2023-05-30 00:27:34,1,0.019
36954000,162597,2023-05-30 00:27:41,1,0.0044
36952000,229102,2023-05-30 00:27:41,1,0.0062
36952000,155198,2023-05-30 00:27:43,1,0.0042
36952000,62818,2023-05-30 00:27:47,0,0.0017
36952000,59123,2023-05-30 00:27:47,0,0.0016
36948000,70201,2023-05-30 00:27:47,1,0.0019
36947000,103451,2023-05-30 00:27:54,1,0.0028
36933000,1961142,2023-05-30 00:27:55,1,0.0531
36948000,705706,2023-05-30 00:27:56,0,0.0191
36950000,436010,2023-05-30 00:27:58,0,0.0118
36952000,424948,2023-05-30 00:27:58,0,0.0115
36944000,77582,2023-05-30 00:28:05,0,0.0021
36944000,73888,2023-05-30 00:28:05,0,0.002
36930000,2618337,2023-05-30 00:28:06,1,0.0709
36937000,3767574,2023-05-30 00:28:10,1,0.102
36925000,40617,2023-05-30 00:26:56,0,0.0011
36937000,3767574,2023-05-30 00:28:10,1,0.102
36930000,1384875,2023-05-30 00:28:11,1,0.0375
36932000,505968,2023-05-30 00:28:15,1,0.0137
36932000,1233528,2023-05-30 00:28:28,1,0.0334
36933000,1107990,2023-05-30 00:28:28,1,0.03
36932000,4188088,2023-05-30 00:28:28,1,0.1134
36932000,5288662,2023-05-30 00:28:28,0,0.1432
36932000,945459,2023-05-30 00:28:28,0,0.0256
36952000,447119,2023-05-30 00:28:29,0,0.0121
36934000,288085,2023-05-30 00:28:29,1,0.0078
36930000,1514130,2023-05-30 00:26:58,0,0.040999999999999995
36952000,447119,2023-05-30 00:28:29,0,0.0121
36934000,288085,2023-05-30 00:28:29,1,0.0078
36934000,3649079,2023-05-30 00:28:32,1,0.0988
36936000,738720,2023-05-30 00:28:32,1,0.02
36933000,1222482,2023-05-30 00:28:32,0,0.0331
36933000,1510559,2023-05-30 00:28:33,0,0.0409
36933000,265917,2023-05-30 00:28:33,0,0.0072
36952000,1182464,2023-05-30 00:28:36,0,0.032
36952000,328872,2023-05-30 00:28:40,0,0.0089
36955000,846269,2023-05-30 00:28:48,1,0.0229
36953000,1758962,2023-05-30 00:28:48,1,0.0476
36951000,2671557,2023-05-30 00:28:48,1,0.0723
36949000,99762,2023-05-30 00:28:48,1,0.0027
36953000,144116,2023-05-30 00:28:54,1,0.0039
36951000,4607789,2023-05-30 00:28:54,1,0.1247
36949000,229083,2023-05-30 00:28:54,0,0.0062
36949000,2409074,2023-05-30 00:28:55,0,0.0652
36971000,221826,2023-05-30 00:28:55,0,0.006
36971000,1926189,2023-05-30 00:28:55,0,0.0521
36977000,661888,2023-05-30 00:28:55,0,0.0179
36977000,1479080,2023-05-30 00:28:55,0,0.04
36979000,1109370,2023-05-30 00:28:55,0,0.03
36979000,2640300,2023-05-30 00:28:55,0,0.0714
36979000,599059,2023-05-30 00:28:56,0,0.0162
36960000,554400,2023-05-30 00:28:56,1,0.015
36979000,1002130,2023-05-30 00:28:59,0,0.0271
36956000,3695,2023-05-30 00:29:11,1,0.0001
36951000,513618,2023-05-30 00:29:11,1,0.0139
36975000,48067,2023-05-30 00:29:14,0,0.0013
36954000,262373,2023-05-30 00:29:17,1,0.0071
36967000,1401049,2023-05-30 00:29:17,0,0.0379
36969000,2129414,2023-05-30 00:29:27,0,0.0576
36971000,458440,2023-05-30 00:29:27,0,0.0124
36952000,151503,2023-05-30 00:29:31,1,0.0041
36948000,70201,2023-05-30 00:27:47,1,0.0019
36952000,151503,2023-05-30 00:29:31,1,0.0041
36952000,635574,2023-05-30 00:29:37,1,0.0172
36965000,44358,2023-05-30 00:29:41,0,0.0012
36965000,2058950,2023-05-30 00:29:43,0,0.0557
36966000,861307,2023-05-30 00:29:43,0,0.0233
36948000,705706,2023-05-30 00:27:56,0,0.0191
36950000,436010,2023-05-30 00:27:58,0,0.0118
36966000,861307,2023-05-30 00:29:43,0,0.0233
36965000,2058950,2023-05-30 00:29:43,0,0.0557
36966000,129381,2023-05-30 00:29:43,0,0.0035
36951000,99767,2023-05-30 00:29:45,1,0.0027
36951000,1001372,2023-05-30 00:29:49,1,0.0271
36941000,2068696,2023-05-30 00:29:50,0,0.055999999999999994
36939000,395247,2023-05-30 00:29:50,1,0.0107
36941000,5389691,2023-05-30 00:29:51,0,0.1459
36941000,11082,2023-05-30 00:29:51,0,0.0003
36949000,2586430,2023-05-30 00:29:51,0,0.07
36949000,1001317,2023-05-30 00:29:51,0,0.0271
36952000,1585240,2023-05-30 00:29:51,0,0.0429
36952000,554280,2023-05-30 00:29:52,0,0.015
36956000,4231462,2023-05-30 00:29:56,0,0.1145
36969000,735683,2023-05-30 00:29:57,0,0.0199
36971000,2953982,2023-05-30 00:29:57,0,0.0799
36952000,447119,2023-05-30 00:28:29,0,0.0121
36934000,288085,2023-05-30 00:28:29,1,0.0078
36969000,735683,2023-05-30 00:29:57,0,0.0199
36971000,2953982,2023-05-30 00:29:57,0,0.0799
36943000,7388,2023-05-30 00:30:06,1,0.0002
36941000,735125,2023-05-30 00:30:06,1,0.0199
36961000,170020,2023-05-30 00:30:08,0,0.0046
36963000,317881,2023-05-30 00:30:08,0,0.0086
36960000,1049664,2023-05-30 00:30:08,0,0.0284
36941000,1510886,2023-05-30 00:30:08,1,0.0409
36937000,387838,2023-05-30 00:30:24,1,0.0105
36955000,303031,2023-05-30 00:30:38,1,0.0082
36959000,232841,2023-05-30 00:30:40,1,0.0063
36973000,4887830,2023-05-30 00:30:50,0,0.1322
36973000,2340390,2023-05-30 00:30:52,0,0.0633
36979000,4888623,2023-05-30 00:30:55,0,0.1322
36970000,868795,2023-05-30 00:31:02,1,0.0235
36968000,184840,2023-05-30 00:31:02,1,0.005
36970000,7907883,2023-05-30 00:31:15,0,0.2139
36970000,5294104,2023-05-30 00:31:15,0,0.1432
36970000,4998344,2023-05-30 00:31:18,0,0.1352
36968000,591488,2023-05-30 00:31:19,1,0.016
36970000,280972,2023-05-30 00:31:20,0,0.0076
36970000,3697,2023-05-30 00:31:20,0,0.0001
36970000,4994647,2023-05-30 00:31:24,1,0.1351
36968000,4484218,2023-05-30 00:31:24,1,0.1213
36979000,717392,2023-05-30 00:31:25,0,0.0194
36979000,602757,2023-05-30 00:31:26,0,0.0163
36986000,713829,2023-05-30 00:31:26,0,0.0193
36984000,151634,2023-05-30 00:31:29,0,0.0041
36975000,939165,2023-05-30 00:31:31,1,0.0254
36984000,3698,2023-05-30 00:31:32,0,0.0001
36985000,724906,2023-05-30 00:31:32,0,0.0196
36984000,103555,2023-05-30 00:31:33,1,0.0028
36969000,221814,2023-05-30 00:31:37,1,0.006
36969000,646957,2023-05-30 00:31:38,1,0.0175
36982000,7906751,2023-05-30 00:31:38,0,0.2138
36969000,447324,2023-05-30 00:31:39,1,0.0121
36982000,48076,2023-05-30 00:31:40,0,0.0013
36982000,7906751,2023-05-30 00:31:42,0,0.2138
36969000,1763421,2023-05-30 00:31:42,1,0.0477
36982000,11057618,2023-05-30 00:31:43,0,0.299
36982000,502955,2023-05-30 00:31:43,0,0.0136
36968000,199627,2023-05-30 00:31:57,1,0.0054
36968000,210717,2023-05-30 00:31:57,1,0.0057
36968000,266169,2023-05-30 00:32:05,1,0.0072
36984000,2034120,2023-05-30 00:32:07,0,0.055
36984000,928298,2023-05-30 00:32:07,1,0.0251
36984000,2023024,2023-05-30 00:32:07,1,0.0547
36949000,2586430,2023-05-30 00:29:51,0,0.07
36949000,1001317,2023-05-30 00:29:51,0,0.0271
36984000,928298,2023-05-30 00:32:07,1,0.0251
36984000,2023024,2023-05-30 00:32:07,1,0.0547
36982000,384612,2023-05-30 00:32:12,0,0.0104
36968000,702392,2023-05-30 00:32:12,1,0.019
36982000,3095393,2023-05-30 00:32:19,0,0.0837
36977000,3586769,2023-05-30 00:32:23,0,0.09699999999999999
36971000,3700797,2023-05-30 00:32:25,1,0.1001
36977000,310606,2023-05-30 00:32:33,1,0.0084
36977000,935518,2023-05-30 00:32:33,1,0.0253
36982000,340234,2023-05-30 00:32:49,0,0.0092
36971000,584141,2023-05-30 00:32:52,1,0.0158
36982000,7396,2023-05-30 00:32:53,0,0.0002
36971000,891001,2023-05-30 00:33:04,1,0.0241
36982000,1531054,2023-05-30 00:33:04,0,0.0414
36970000,207032,2023-05-30 00:33:04,1,0.0056
36970000,2380868,2023-05-30 00:33:07,1,0.0644
36968000,2018452,2023-05-30 00:33:07,1,0.0546
36982000,502955,2023-05-30 00:33:12,0,0.0136
36982000,203401,2023-05-30 00:33:13,0,0.0055
36982000,355027,2023-05-30 00:33:13,0,0.0096
36983000,1305499,2023-05-30 00:33:14,1,0.0353
36987000,11096,2023-05-30 00:33:14,1,0.0003
36983000,1697519,2023-05-30 00:33:15,1,0.0459
36982000,706356,2023-05-30 00:33:18,1,0.0191
36978000,3986228,2023-05-30 00:33:20,0,0.1078
36969000,798530,2023-05-30 00:33:23,1,0.0216
36983000,1786278,2023-05-30 00:33:25,0,0.0483
36963000,1297401,2023-05-30 00:33:29,1,0.0351
36963000,59140,2023-05-30 00:33:29,1,0.0016
36963000,59140,2023-05-30 00:33:30,1,0.0016
36967000,103507,2023-05-30 00:33:32,1,0.0028
36968000,158962,2023-05-30 00:33:34,1,0.0043
36967000,4975758,2023-05-30 00:33:36,1,0.1346
36975000,4784565,2023-05-30 00:33:39,0,0.1294
36981000,1826861,2023-05-30 00:33:41,0,0.0494
36960000,251328,2023-05-30 00:33:55,1,0.0068
36960000,547008,2023-05-30 00:34:05,1,0.0148
36960000,2635248,2023-05-30 00:34:16,0,0.0713
36959000,103485,2023-05-30 00:34:20,1,0.0028
36959000,820489,2023-05-30 00:34:33,0,0.0222
36960000,303072,2023-05-30 00:34:36,1,0.0082
36945000,694566,2023-05-30 00:35:05,1,0.0188
36945000,3694500,2023-05-30 00:35:08,0,0.1
36982000,7906751,2023-05-30 00:31:42,0,0.2138
36945000,3694500,2023-05-30 00:35:08,0,0.1
36945000,1189629,2023-05-30 00:35:08,0,0.0322
36945000,2504871,2023-05-30 00:35:08,1,0.0678
36943000,81274,2023-05-30 00:35:08,1,0.0022
36948000,155181,2023-05-30 00:35:08,0,0.0042
36956000,1818235,2023-05-30 00:35:08,0,0.0492
36958000,613502,2023-05-30 00:35:08,0,0.0166
36943000,1082429,2023-05-30 00:35:09,1,0.0293
36941000,2585870,2023-05-30 00:35:11,1,0.07
36940000,2585800,2023-05-30 00:35:11,1,0.07
36943000,1422305,2023-05-30 00:35:11,1,0.0385
36939000,2585730,2023-05-30 00:35:11,1,0.07
36937000,2696401,2023-05-30 00:35:13,1,0.073
36937000,1695408,2023-05-30 00:35:14,0,0.0459
36952000,698392,2023-05-30 00:35:15,0,0.0189
36937000,3693,2023-05-30 00:35:15,0,0.0001
36954000,994062,2023-05-30 00:35:15,0,0.0269
36954000,51735,2023-05-30 00:35:15,0,0.0014
36930000,376686,2023-05-30 00:35:20,1,0.0102
36946000,716752,2023-05-30 00:35:21,0,0.0194
36971000,584141,2023-05-30 00:32:52,1,0.0158
36982000,7396,2023-05-30 00:32:53,0,0.0002
36930000,376686,2023-05-30 00:35:20,1,0.0102
36946000,716752,2023-05-30 00:35:21,0,0.0194
36944000,842323,2023-05-30 00:35:25,0,0.0228
36946000,2308290,2023-05-30 00:35:25,0,0.06247742
36930000,2337669,2023-05-30 00:35:27,1,0.0633
36930000,214194,2023-05-30 00:35:34,1,0.0058
36931000,369310,2023-05-30 00:35:39,1,0.01
36930000,2773443,2023-05-30 00:35:39,1,0.0751
36968000,2018452,2023-05-30 00:33:07,1,0.0546
36982000,502955,2023-05-30 00:33:12,0,0.0136
36930000,2773443,2023-05-30 00:35:39,1,0.0751
36931000,369310,2023-05-30 00:35:39,1,0.01
36930000,2348748,2023-05-30 00:35:39,1,0.0636
36929000,2525943,2023-05-30 00:35:41,0,0.0684
36934000,6515157,2023-05-30 00:35:43,0,0.1764
36929000,18464,2023-05-30 00:35:49,1,0.0005
36929000,18464,2023-05-30 00:35:49,0,0.0005
36930000,350835,2023-05-30 00:35:50,1,0.0095
36926000,369260,2023-05-30 00:35:50,1,0.01
36925000,1041285,2023-05-30 00:35:50,1,0.0282
36924000,450472,2023-05-30 00:35:51,0,0.0122
36921000,5287087,2023-05-30 00:35:51,1,0.1432
36934000,199443,2023-05-30 00:35:51,0,0.0054
36930000,121869,2023-05-30 00:35:57,1,0.0033
36929000,151408,2023-05-30 00:35:57,1,0.0041
36932000,698014,2023-05-30 00:36:03,0,0.0189
36934000,166203,2023-05-30 00:36:03,0,0.0045
36936000,1979769,2023-05-30 00:36:03,0,0.0536
36938000,1653549,2023-05-30 00:36:03,0,0.04476554
36924000,369240,2023-05-30 00:36:05,1,0.01
36922000,369220,2023-05-30 00:36:07,1,0.01
36921000,431975,2023-05-30 00:36:15,1,0.0117
36921000,2034347,2023-05-30 00:36:18,1,0.0551
36920000,2266888,2023-05-30 00:36:18,1,0.0614
36920000,2901912,2023-05-30 00:36:19,1,0.0786
36919000,668233,2023-05-30 00:36:19,1,0.0181
36911000,369110,2023-05-30 00:36:21,1,0.01
36914000,5286084,2023-05-30 00:36:21,1,0.1432
36914000,84902,2023-05-30 00:36:21,1,0.0023
36910000,36910,2023-05-30 00:36:21,1,0.001
36908000,11072,2023-05-30 00:36:21,1,0.0003
36902000,3690,2023-05-30 00:36:23,1,0.0001
36900000,804420,2023-05-30 00:36:23,1,0.0218
36900000,7763760,2023-05-30 00:36:25,1,0.2104
36900000,1498140,2023-05-30 00:36:25,1,0.0406
36900000,996300,2023-05-30 00:36:25,1,0.027000000000000003
36904000,3694090,2023-05-30 00:36:25,0,0.1001
36900000,546120,2023-05-30 00:36:26,1,0.0148
36900000,232470,2023-05-30 00:36:27,1,0.0063
36902000,118086,2023-05-30 00:36:28,1,0.0032
36928000,29542,2023-05-30 00:36:29,0,0.0008
36937000,3693,2023-05-30 00:35:15,0,0.0001
36928000,29542,2023-05-30 00:36:29,0,0.0008
36928000,3692,2023-05-30 00:36:30,0,0.0001
36904000,147616,2023-05-30 00:36:46,1,0.004
36902000,760181,2023-05-30 00:36:46,1,0.0206
36921000,395054,2023-05-30 00:36:51,0,0.0107
36921000,2074960,2023-05-30 00:36:51,0,0.0562
36908000,317408,2023-05-30 00:36:55,1,0.0086
36915000,1173897,2023-05-30 00:36:58,0,0.0318
36912000,856358,2023-05-30 00:36:59,1,0.0232
36912000,7382,2023-05-30 00:37:01,1,0.0002
36915000,4985,2023-05-30 00:37:03,0,0.00013506
36915000,465129,2023-05-30 00:37:10,0,0.0126
36915000,184575,2023-05-30 00:37:26,1,0.005
36929000,203109,2023-05-30 00:37:35,1,0.0055
36943000,55414,2023-05-30 00:37:46,1,0.0015
36950000,395365,2023-05-30 00:37:50,0,0.0107
36948000,2032140,2023-05-30 00:37:53,1,0.055
36947000,532036,2023-05-30 00:37:53,1,0.0144
36950000,432315,2023-05-30 00:37:56,0,0.0117
36952000,702088,2023-05-30 00:37:59,1,0.019
36950000,177360,2023-05-30 00:37:59,1,0.0048
36950000,221700,2023-05-30 00:38:02,1,0.006
36921000,5287087,2023-05-30 00:35:51,1,0.1432
36950000,221700,2023-05-30 00:38:02,1,0.006
36962000,70227,2023-05-30 00:38:19,1,0.0019
36979000,3586963,2023-05-30 00:38:24,1,0.09699999999999999
36965000,702335,2023-05-30 00:38:24,1,0.019
36964000,410300,2023-05-30 00:38:24,1,0.0111
36999000,569784,2023-05-30 00:38:26,0,0.0154
36999000,1620556,2023-05-30 00:38:28,1,0.0438
36999000,347790,2023-05-30 00:38:30,1,0.0094
37006000,173928,2023-05-30 00:38:40,0,0.0047
37008000,77253,2023-05-30 00:38:40,0,0.00208748
36987000,2137848,2023-05-30 00:38:41,1,0.0578
36985000,806273,2023-05-30 00:38:41,1,0.0218
37008000,384883,2023-05-30 00:38:43,0,0.0104
37006000,847437,2023-05-30 00:38:44,1,0.0229
36920000,2901912,2023-05-30 00:36:19,1,0.0786
37006000,847437,2023-05-30 00:38:44,1,0.0229
36985000,3698,2023-05-30 00:38:46,1,0.0001
37004000,3521,2023-05-30 00:38:47,0,9.517e-05
37004000,7400,2023-05-30 00:38:49,0,0.0002
36990000,151659,2023-05-30 00:38:52,1,0.0041
36989000,1742181,2023-05-30 00:38:52,1,0.0471
36997000,455063,2023-05-30 00:39:05,1,0.0123
36997000,1331892,2023-05-30 00:39:06,1,0.036000000000000004
36995000,1009963,2023-05-30 00:39:06,1,0.0273
36995000,22197,2023-05-30 00:39:10,1,0.0006
36995000,3063186,2023-05-30 00:39:11,1,0.0828
36993000,976615,2023-05-30 00:39:11,1,0.0264
36996000,2034780,2023-05-30 00:39:15,1,0.055
36998000,732560,2023-05-30 00:39:15,1,0.0198
36994000,2090161,2023-05-30 00:39:15,1,0.0565
37006000,1909509,2023-05-30 00:39:20,0,0.0516
36998000,1916496,2023-05-30 00:39:21,1,0.0518
36996000,610434,2023-05-30 00:39:21,1,0.0165
37013000,173961,2023-05-30 00:39:22,0,0.0047
37013000,588506,2023-05-30 00:39:22,1,0.0159
37013000,74026,2023-05-30 00:39:27,0,0.002
37013000,581104,2023-05-30 00:39:29,0,0.0157
37002000,3574393,2023-05-30 00:39:29,1,0.0966
37000000,3700,2023-05-30 00:39:29,1,0.0001
37002000,177609,2023-05-30 00:39:34,1,0.0048
37013000,74026,2023-05-30 00:39:50,0,0.002
37027000,376310,2023-05-30 00:40:07,0,0.01016315
37027000,618350,2023-05-30 00:40:09,0,0.0167
36915000,465129,2023-05-30 00:37:10,0,0.0126
37027000,618350,2023-05-30 00:40:09,0,0.0167
37013000,607013,2023-05-30 00:40:13,1,0.0164
37017000,2850309,2023-05-30 00:40:21,0,0.077
37013000,7402,2023-05-30 00:40:23,1,0.0002
37004000,1025010,2023-05-30 00:40:23,1,0.0277
37018000,11105,2023-05-30 00:40:25,0,0.0003
37004000,203522,2023-05-30 00:40:25,1,0.0055
37002000,2001808,2023-05-30 00:40:28,1,0.0541
37002000,229412,2023-05-30 00:40:29,1,0.0062
37002000,492126,2023-05-30 00:40:30,1,0.0133
37002000,1032355,2023-05-30 00:40:31,1,0.0279
37002000,5835215,2023-05-30 00:40:32,1,0.1577
37002000,1039756,2023-05-30 00:40:33,1,0.0281
37002000,4891664,2023-05-30 00:40:33,1,0.1322
37002000,1084158,2023-05-30 00:40:33,1,0.0293
37002000,19973679,2023-05-30 00:40:34,1,0.5398
37000000,185000,2023-05-30 00:40:36,1,0.005
36993000,1161580,2023-05-30 00:40:36,1,0.0314
37002000,673436,2023-05-30 00:40:36,1,0.0182
36993000,184965,2023-05-30 00:40:38,0,0.005
37002000,721539,2023-05-30 00:40:40,1,0.0195
37001000,18500,2023-05-30 00:40:46,0,0.0005
36987000,362472,2023-05-30 00:40:48,1,0.0098
37001000,59201,2023-05-30 00:40:49,0,0.0016
37002000,199999,2023-05-30 00:40:51,0,0.00540511
36987000,262607,2023-05-30 00:40:52,1,0.0071
37002000,59203,2023-05-30 00:40:52,0,0.0016
37000000,1609500,2023-05-30 00:40:53,1,0.0435
36999000,59198,2023-05-30 00:40:55,0,0.0016
36997000,699243,2023-05-30 00:40:58,0,0.0189
36999000,295992,2023-05-30 00:40:58,0,0.008
