mid_price_top,mid_price_mean,mid_price_mid,mid_price_market_top,mid_price_market_mean,mid_price_market_mid,book_imbalance_0.5_1sec,timestamp
36891500,36892850,36891750,36887619.22365989,36885729.255636856,36883631.18664281,214126159.72638026,2023-38-05/30/23 02:38:21
36891500,36892850,36891750,36887619.22365989,36885729.255636856,36883631.18664281,214126159.72638026,2023-38-05/30/23 02:38:22
36891500,36892850,36891750,36888980.33707865,36885753.95853234,36883631.18664281,213373314.07602718,2023-38-05/30/23 02:38:23
36891500,36892850,36891750,36888980.33707865,36885753.95853234,36883631.18664281,213373314.07602718,2023-38-05/30/23 02:38:24
36891500,36892850,36891750,36888980.33707865,36885753.95853234,36883631.18664281,213373314.07602718,2023-38-05/30/23 02:38:25
36891500,36892850,36891750,36888980.33707865,36885753.95853234,36883631.18664281,213373314.07602718,2023-38-05/30/23 02:38:26
36891500,36892850,36891750,36888980.33707865,36885753.95853234,36883631.18664281,213373314.07602718,2023-38-05/30/23 02:38:27
36891500,36892850,36891750,36892785.71428571,36885777.34934325,36883631.18664281,212267369.03497154,2023-38-05/30/23 02:38:28
36891500,36892850,36891750,36892785.71428571,36885777.34934325,36883631.18664281,212267369.03497154,2023-38-05/30/23 02:38:29
36891500,36892200,36891750,36892785.71428571,36887183.94518096,36893908.86118598,219168491.87597468,2023-38-05/30/23 02:38:30
36891500,36892200,36891750,36892785.71428571,36887183.94518096,36893908.86118598,219168491.87597468,2023-38-05/30/23 02:38:31
36891500,36892200,36891750,36892785.71428571,36887183.94518096,36893908.86118598,219168491.87597468,2023-38-05/30/23 02:38:32
36891500,36892200,36891750,36892785.71428571,36887183.94518096,36893908.86118598,219168491.87597468,2023-38-05/30/23 02:38:33
36891500,36892200,36891750,36892785.71428571,36887183.94518096,36893908.86118598,219168491.87597468,2023-38-05/30/23 02:38:34
36891500,36892200,36891750,36892785.71428571,36887083.06804431,36893908.86118598,219407525.43556523,2023-38-05/30/23 02:38:35
36891500,36892200,36891750,36892785.71428571,36887083.06804431,36893908.86118598,219407525.43556523,2023-38-05/30/23 02:38:36
36891500,36892200,36891750,36892785.71428571,36887083.06804431,36893908.86118598,219407525.43556523,2023-38-05/30/23 02:38:37
36891000,36891550,36891000,36897905.571468174,36886352.78643129,36890746.44164295,223530691.80113253,2023-38-05/30/23 02:38:38
36891000,36891550,36891000,36897905.571468174,36886352.78643129,36890746.44164295,223530691.80113253,2023-38-05/30/23 02:38:39
36891000,36891550,36891000,36897905.571468174,36886352.78643129,36890746.44164295,223530691.80113253,2023-38-05/30/23 02:38:40
36892000,36892650,36891500,36889604.796663195,36885120.73324203,36881488.98678414,221390795.57876608,2023-38-05/30/23 02:38:41
36892000,36892650,36891500,36889604.796663195,36885120.73324203,36881488.98678414,221390795.57876608,2023-38-05/30/23 02:38:42
36892000,36893000,36891750,36889604.796663195,36885299.056149825,36892205.029838026,218849529.982491,2023-38-05/30/23 02:38:43
36892000,36893000,36891750,36889604.796663195,36885299.056149825,36892205.029838026,218849529.982491,2023-38-05/30/23 02:38:44
36892000,36892950,36891750,36889689.712206416,36885341.74443781,36892205.029838026,218602607.94172174,2023-38-05/30/23 02:38:45
36892000,36892950,36891750,36889689.712206416,36885341.74443781,36892205.029838026,218602607.94172174,2023-38-05/30/23 02:38:46
36892000,36893450,36891750,36889689.712206416,36886523.689396925,36892205.029838026,225150286.73993152,2023-38-05/30/23 02:38:47
36892000,36893450,36891750,36889689.712206416,36886523.689396925,36892205.029838026,225150286.73993152,2023-38-05/30/23 02:38:48
36892000,36892650,36891500,36889689.712206416,36885187.58959235,36881488.98678414,221158472.07275894,2023-38-05/30/23 02:38:49
36892000,36892650,36891500,36889689.712206416,36885187.58959235,36881488.98678414,221158472.07275894,2023-38-05/30/23 02:38:50
36892000,36892650,36891500,36889689.712206416,36885187.58959235,36881488.98678414,221158472.07275894,2023-38-05/30/23 02:38:51
36892000,36892950,36891750,36889689.712206416,36885341.74443781,36892205.029838026,218602607.94172174,2023-38-05/30/23 02:38:52
36892000,36892950,36891750,36889689.712206416,36885341.74443781,36892205.029838026,218602607.94172174,2023-38-05/30/23 02:38:53
36892000,36892650,36891500,36889470.98169042,36884917.018584274,36881488.98678414,220606125.62962684,2023-38-05/30/23 02:38:54
36893000,36894500,36893000,36886032.26632522,36887094.41458088,36894233.096085414,219006315.30858368,2023-38-05/30/23 02:38:55
36893500,36895650,36895250,36887307.53809142,36888477.99260413,36895675.37313433,187155528.9035498,2023-38-05/30/23 02:38:56
36893500,36895900,36895250,36887315.52424539,36890638.72379473,36895675.37313433,198546404.74677455,2023-38-05/30/23 02:38:57
36893500,36897550,36897000,36887315.52424539,36894369.84241295,36886002.54885302,195792578.63920233,2023-38-05/30/23 02:38:58
36893500,36897550,36897000,36887315.52424539,36894369.84241295,36886002.54885302,195792578.63920233,2023-38-05/30/23 02:38:59
36893500,36896850,36896500,36887315.52424539,36897405.11691836,36909132.99663299,190184224.6382918,2023-39-05/30/23 02:39:00
36894500,36897500,36897000,36889109.052961126,36898018.65073837,36909108.24742267,177625787.01243657,2023-39-05/30/23 02:39:01
36894500,36897500,36897000,36889109.052961126,36898018.65073837,36909108.24742267,177625787.01243657,2023-39-05/30/23 02:39:02
36894500,36897500,36897000,36889109.052961126,36898018.65073837,36909108.24742267,177625787.01243657,2023-39-05/30/23 02:39:03
36894500,36896750,36895750,36889109.052961126,36888945.54414897,36900339.66745843,180532276.86694625,2023-39-05/30/23 02:39:04
36894500,36896750,36895750,36889109.052961126,36888945.54414897,36900339.66745843,180532276.86694625,2023-39-05/30/23 02:39:05
36894500,36896750,36895750,36889109.052961126,36888907.32038571,36898388.14735718,179886402.746299,2023-39-05/30/23 02:39:06
36893500,36896000,36894500,36887315.52424539,36887837.247731276,36906848.96142433,187733721.40351874,2023-39-05/30/23 02:39:07
36893500,36896000,36894500,36887315.52424539,36887837.247731276,36906848.96142433,187733721.40351874,2023-39-05/30/23 02:39:08
36893500,36896000,36894500,36887315.52424539,36887837.247731276,36906848.96142433,187733721.40351874,2023-39-05/30/23 02:39:09
36893500,36896000,36894500,36887315.52424539,36887837.247731276,36906848.96142433,187733721.40351874,2023-39-05/30/23 02:39:10
36893500,36894900,36893750,36887315.52424539,36887388.07081939,36905689.534189306,188872930.90754572,2023-39-05/30/23 02:39:11
36893500,36894900,36893750,36887315.52424539,36887388.07081939,36905689.534189306,188872930.90754572,2023-39-05/30/23 02:39:12
36893500,36895150,36893500,36887315.52424539,36888454.13281031,36899778.641571194,179046437.25359723,2023-39-05/30/23 02:39:13
36893500,36895150,36893500,36887315.52424539,36883178.51249961,36899778.641571194,201913633.93865877,2023-39-05/30/23 02:39:14
36893500,36895150,36893500,36887314.892743506,36883174.051616915,36899778.641571194,201925706.64026794,2023-39-05/30/23 02:39:15
36893500,36895150,36893500,36887315.52424539,36883178.51249961,36899778.641571194,201913633.93865877,2023-39-05/30/23 02:39:16
36893500,36895150,36893500,36887315.52424539,36883178.51249961,36899778.641571194,201913633.93865877,2023-39-05/30/23 02:39:17
36893500,36895150,36893500,36887315.52424539,36883178.51249961,36899778.641571194,201913633.93865877,2023-39-05/30/23 02:39:18
36893500,36895150,36893500,36887315.52424539,36883178.51249961,36899778.641571194,201913633.93865877,2023-39-05/30/23 02:39:19
36894500,36895300,36893500,36889112.46153044,36883469.95428643,36901603.99113082,201496460.22857222,2023-39-05/30/23 02:39:20
36896000,36902450,36902750,36892126.665551655,36889445.460949756,36902783.17307692,181621485.666342,2023-39-05/30/23 02:39:21
36896000,36903750,36904750,36892383.89069473,36889429.320947275,36904639.79007634,201778884.0454835,2023-39-05/30/23 02:39:22
36896000,36902300,36902750,36892398.90084726,36889067.83059694,36902783.17307692,199974862.495053,2023-39-05/30/23 02:39:23
36896000,36901350,36900500,36892458.63226486,36886660.32910829,36910620.481927715,220169721.20136252,2023-39-05/30/23 02:39:24
36897000,36901600,36900500,36894079.01850697,36892769.376257546,36917326.862123616,206016900.64756298,2023-39-05/30/23 02:39:25
36897000,36900000,36898750,36894079.625619896,36891961.26148575,36911907.480557956,204737477.8615979,2023-39-05/30/23 02:39:26
36897000,36900000,36898750,36894079.625619896,36891961.26148575,36911907.480557956,204737477.8615979,2023-39-05/30/23 02:39:27
36897000,36900000,36898750,36894079.625619896,36891961.26148575,36911907.480557956,204737477.8615979,2023-39-05/30/23 02:39:28
36897000,36901600,36900500,36894084.65765633,36892929.28438982,36917326.862123616,205712576.03967756,2023-39-05/30/23 02:39:29
36897000,36901600,36900500,36894084.65765633,36892866.520869784,36916442.21105528,204971887.76513156,2023-39-05/30/23 02:39:30
36897000,36901600,36900500,36894084.65765633,36892866.520869784,36916442.21105528,204971887.76513156,2023-39-05/30/23 02:39:31
36897000,36900450,36900000,36894084.65765633,36892809.123007916,36911515.278178155,196377035.02954358,2023-39-05/30/23 02:39:32
36897000,36900450,36900000,36894092.47992212,36893170.36107994,36911515.278178155,195834441.56395254,2023-39-05/30/23 02:39:33
36897000,36900450,36900000,36894092.47992212,36893170.36107994,36911515.278178155,195834441.56395254,2023-39-05/30/23 02:39:34
36897500,36901500,36901000,36897354.358300485,36904314.08450704,36913862.77295235,210682654.01748815,2023-39-05/30/23 02:39:35
36899500,36902850,36902500,36899051.87798298,36906592.682926826,36914125.889967635,193709187.66154793,2023-39-05/30/23 02:39:36
36899500,36903250,36902500,36899061.3421666,36904251.07463098,36898273.913043484,188191677.06854472,2023-39-05/30/23 02:39:37
36902500,36907800,36905000,36902072.87093942,36914586.620757505,36899238.33671399,166428720.2211147,2023-39-05/30/23 02:39:38
36902500,36905850,36904500,36902072.87093942,36891251.05236285,36902194.99417928,173509044.0699958,2023-39-05/30/23 02:39:39
36902500,36906250,36904500,36902072.87093942,36900101.27360754,36902194.99417928,155950879.83513835,2023-39-05/30/23 02:39:40
36902500,36905100,36904000,36902072.87093942,36899288.41875681,36907674.354964815,149353280.669905,2023-39-05/30/23 02:39:41
36902500,36905100,36904000,36902072.87093942,36899288.41875681,36907674.354964815,149353280.669905,2023-39-05/30/23 02:39:42
36907500,36907300,36905000,36906921.71481826,36898994.436627336,36899238.33671399,134295447.78145963,2023-39-05/30/23 02:39:43
36907500,36907300,36905000,36906921.71481826,36898994.436627336,36899238.33671399,134295447.78145963,2023-39-05/30/23 02:39:44
36907500,36907700,36906250,36915176.0974372,36911721.49460553,36921524.8447205,154200778.02174196,2023-39-05/30/23 02:39:45
36908500,36910050,36908500,36904735.25557012,36917684.403460324,36925330.88731444,169829239.37575677,2023-39-05/30/23 02:39:46
36908500,36908300,36906500,36905619.124797404,36899238.92224337,36888909.47335619,151410376.0112365,2023-39-05/30/23 02:39:47
36908500,36906450,36905000,36905619.124797404,36890721.96555495,36899238.33671399,162781408.70875898,2023-39-05/30/23 02:39:48
36908500,36906450,36905000,36905619.124797404,36890721.96555495,36899238.33671399,162781408.70875898,2023-39-05/30/23 02:39:49
36906500,36902600,36900000,36906374.63126843,36886682.67109477,36902775.276125744,184423211.039998,2023-39-05/30/23 02:39:50
36906500,36899050,36898000,36905527.72963605,36882200.06086057,36889317.42738589,188810444.72195145,2023-39-05/30/23 02:39:51
36905500,36897900,36896500,36905010.31894934,36881933.154950134,36880125.0,187370089.33950242,2023-39-05/30/23 02:39:52
36905500,36898500,36897750,36905010.31894934,36880859.32559627,36881053.11973019,197646456.33382115,2023-39-05/30/23 02:39:53
36905500,36898500,36897750,36905010.31894934,36880859.32559627,36881053.11973019,197646456.33382115,2023-39-05/30/23 02:39:54
36905500,36898500,36897750,36905457.76850887,36880877.30382478,36881053.11973019,197273246.40040386,2023-39-05/30/23 02:39:55
36905500,36897900,36895750,36901018.55670103,36882341.331802525,36879522.81879194,191341929.12742722,2023-39-05/30/23 02:39:56
36905500,36897900,36895750,36901025.06963788,36882404.06740267,36879522.81879194,190871513.25647166,2023-39-05/30/23 02:39:57
36906500,36905450,36904500,36901022.49488752,36916694.794061005,36904536.538461536,182379304.87082568,2023-39-05/30/23 02:39:58
36906500,36905450,36904500,36901022.49488752,36916060.36277315,36904536.538461536,183834887.87024173,2023-39-05/30/23 02:39:59
36906500,36905450,36904500,36901022.49488752,36916060.36277315,36904536.538461536,183834887.87024173,2023-40-05/30/23 02:40:00
36906500,36905450,36904500,36901022.49488752,36916060.36277315,36904536.538461536,183834887.87024173,2023-40-05/30/23 02:40:01
36910500,36913600,36913000,36901034.48275862,36904180.16338395,36933065.54228939,138883808.973016,2023-40-05/30/23 02:40:02
36912500,36918350,36917750,36921223.07692307,36917095.760652766,36940543.76449156,137113743.67824113,2023-40-05/30/23 02:40:03
36912500,36914150,36914000,36921223.07692307,36914633.115147755,36933305.566993326,153134019.1915574,2023-40-05/30/23 02:40:04
36912500,36916550,36916500,36921223.07692307,36924171.05069801,36937851.38466596,152981401.54662028,2023-40-05/30/23 02:40:05
36912500,36914800,36914500,36921223.07692307,36920552.61332209,36922066.41338281,172744474.049054,2023-40-05/30/23 02:40:06
36912500,36914650,36914500,36921698.59154929,36915318.48277453,36922066.41338281,151712805.46309987,2023-40-05/30/23 02:40:07
36912500,36911300,36911000,36921698.59154929,36916158.087864764,36917584.15251713,174461501.6220894,2023-40-05/30/23 02:40:08
36912500,36911300,36911000,36921698.59154929,36916158.087864764,36917584.15251713,174461501.6220894,2023-40-05/30/23 02:40:09
36912500,36911300,36911000,36921698.59154929,36916158.087864764,36917584.15251713,174461501.6220894,2023-40-05/30/23 02:40:10
36912500,36910650,36911000,36921698.59154929,36906377.60891591,36917584.15251713,165707266.4593734,2023-40-05/30/23 02:40:11
36912500,36910650,36911000,36921698.59154929,36906374.80353635,36917584.15251713,165730762.95719957,2023-40-05/30/23 02:40:12
36912500,36910650,36911000,36917557.2858732,36906269.38806654,36917584.15251713,167811305.40183857,2023-40-05/30/23 02:40:13
36912500,36910650,36911000,36917557.2858732,36906269.38806654,36917584.15251713,167811305.40183857,2023-40-05/30/23 02:40:14
36912500,36910650,36911000,36917557.2858732,36906269.38806654,36917584.15251713,167811305.40183857,2023-40-05/30/23 02:40:15
36912500,36910650,36911000,36917557.2858732,36906269.38806654,36917584.15251713,167811305.40183857,2023-40-05/30/23 02:40:16
36912500,36911400,36911500,36917557.2858732,36910581.634443186,36910933.82452651,176032083.71517745,2023-40-05/30/23 02:40:17
36912500,36911400,36911500,36917557.2858732,36910581.634443186,36910933.82452651,176032083.71517745,2023-40-05/30/23 02:40:18
36912500,36910650,36911000,36917557.2858732,36906268.27906125,36917580.627866805,167811500.4545487,2023-40-05/30/23 02:40:19
36912500,36910650,36911000,36917557.2858732,36906268.27906125,36917580.627866805,167811500.4545487,2023-40-05/30/23 02:40:20
36912500,36910500,36910250,36917557.2858732,36906148.52739204,36916619.45189157,169964993.01163936,2023-40-05/30/23 02:40:21
36912500,36910500,36910250,36917557.2858732,36906148.52739204,36916619.45189157,169964993.01163936,2023-40-05/30/23 02:40:22
36912500,36910500,36910250,36917557.2858732,36906148.52739204,36916619.45189157,169964993.01163936,2023-40-05/30/23 02:40:23
36912500,36910500,36910250,36917557.2858732,36906148.52739204,36916619.45189157,169964993.01163936,2023-40-05/30/23 02:40:24
36912500,36910500,36910250,36917557.2858732,36906148.52739204,36916619.45189157,169964993.01163936,2023-40-05/30/23 02:40:25
36912500,36910500,36910250,36917557.2858732,36906148.52739204,36916619.45189157,169964993.01163936,2023-40-05/30/23 02:40:26
36915500,36910900,36909750,36910134.146341465,36906972.27862467,36906248.78214772,151820013.13750246,2023-40-05/30/23 02:40:27
36915500,36910750,36909000,36910134.146341465,36906852.8049566,36905642.66781288,150353754.9402286,2023-40-05/30/23 02:40:28
36915500,36910750,36909000,36910134.146341465,36906852.8049566,36905642.66781288,150353754.9402286,2023-40-05/30/23 02:40:29
36911500,36909150,36908000,36902231.70731708,36912756.99803794,36913884.18654838,157680131.96605116,2023-40-05/30/23 02:40:30
36911500,36910350,36909750,36902231.70731708,36913874.164232396,36915483.9527027,145069292.3584225,2023-40-05/30/23 02:40:31
36911500,36910350,36909750,36914578.58136301,36914224.53266788,36915483.9527027,154228374.5518117,2023-40-05/30/23 02:40:32
36911500,36911300,36911000,36914578.58136301,36915032.45713251,36897329.14495863,142708458.5706733,2023-40-05/30/23 02:40:33
36911500,36911300,36911000,36914578.58136301,36915032.45713251,36897329.14495863,142708458.5706733,2023-40-05/30/23 02:40:34
36911500,36911700,36911750,36908588.70967742,36905544.440334,36910226.394849785,141624910.59881923,2023-40-05/30/23 02:40:35
36911500,36911700,36911750,36908588.70967742,36905544.440334,36910226.394849785,141624910.59881923,2023-40-05/30/23 02:40:36
36911500,36911700,36911750,36908588.70967742,36905544.440334,36910226.394849785,141624910.59881923,2023-40-05/30/23 02:40:37
36911500,36909800,36910000,36908588.70967742,36902019.167032614,36915812.5,156726059.6988513,2023-40-05/30/23 02:40:38
36910000,36906050,36905750,36911527.73109244,36897885.72535939,36899078.185328186,181928143.30457196,2023-40-05/30/23 02:40:39
36910000,36906050,36905750,36911527.73109244,36897898.8501693,36899078.185328186,181898261.9591481,2023-40-05/30/23 02:40:40
36910000,36906050,36905750,36911527.73109244,36897898.8501693,36899078.185328186,181898261.9591481,2023-40-05/30/23 02:40:41
36910000,36906050,36905750,36911527.73109244,36897898.8501693,36899078.185328186,181898261.9591481,2023-40-05/30/23 02:40:42
36909500,36905100,36905000,36906037.03703704,36901071.65239059,36898533.35471456,185796787.44880736,2023-40-05/30/23 02:40:43
36906500,36905200,36905000,36899260.72041166,36898648.75110196,36898533.35471456,177065787.8134401,2023-40-05/30/23 02:40:44
36910000,36906600,36906250,36902033.61344538,36900488.436464675,36921298.19149835,156081091.91592428,2023-40-05/30/23 02:40:45
36909000,36903800,36904000,36902029.4117647,36899963.64808351,36887168.282128945,169998330.5398467,2023-40-05/30/23 02:40:46
36905500,36902050,36901250,36895001.8706574,36903715.79349108,36912147.24576271,163495441.23786116,2023-40-05/30/23 02:40:47
36905500,36902050,36901250,36895001.8706574,36903990.46224492,36912147.24576271,167561759.4308708,2023-40-05/30/23 02:40:48
36904500,36901350,36900500,36895100.0,36906251.774020396,36917022.900763355,186288206.73569426,2023-40-05/30/23 02:40:49
36904500,36901350,36900500,36895100.0,36903226.703693286,36917022.900763355,162531240.12715626,2023-40-05/30/23 02:40:50
36904500,36901350,36900500,36895100.0,36903226.703693286,36917022.900763355,162531240.12715626,2023-40-05/30/23 02:40:51
36904500,36901350,36900500,36895100.0,36906251.774020396,36917022.900763355,186288206.73569426,2023-40-05/30/23 02:40:52
36904500,36901350,36900500,36909019.41747573,36906449.16514514,36917022.900763355,192934203.13848388,2023-40-05/30/23 02:40:53
36904500,36900250,36898250,36909019.41747573,36902474.58375728,36914766.04278075,169436182.53955415,2023-40-05/30/23 02:40:54
36902000,36898200,36897750,36902031.66226912,36900170.727315806,36895579.26829268,176601966.10434142,2023-40-05/30/23 02:40:55
36900000,36897350,36897000,36910214.15607985,36903156.30520117,36880838.9261745,194754947.58693254,2023-40-05/30/23 02:40:56
36900000,36897350,36897000,36910214.15607985,36903156.30520117,36880838.9261745,194754947.58693254,2023-40-05/30/23 02:40:57
36900000,36897350,36897000,36910214.15607985,36903156.30520117,36880838.9261745,194754947.58693254,2023-40-05/30/23 02:40:58
36900000,36897350,36897000,36910214.15607985,36903156.30520117,36880838.9261745,194754947.58693254,2023-40-05/30/23 02:40:59
36899000,36897150,36897000,36904051.50214592,36902902.167157345,36880838.9261745,195426007.9801096,2023-41-05/30/23 02:41:00
36899000,36897150,36897000,36904051.50214592,36902902.167157345,36880838.9261745,195426007.9801096,2023-41-05/30/23 02:41:01
36899000,36897150,36897000,36904051.50214592,36902902.167157345,36880838.9261745,195426007.9801096,2023-41-05/30/23 02:41:02
36899000,36897800,36897000,36904051.50214592,36905296.5192582,36880838.9261745,186241352.79499152,2023-41-05/30/23 02:41:03
36899000,36897800,36897000,36904051.50214592,36905296.5192582,36880838.9261745,186241352.79499152,2023-41-05/30/23 02:41:04
36899000,36897800,36897000,36904051.50214592,36905296.5192582,36880838.9261745,186241352.79499152,2023-41-05/30/23 02:41:05
36899000,36898650,36897500,36897557.069846675,36903736.102698795,36899920.33898305,188327742.75552136,2023-41-05/30/23 02:41:06
36899000,36898650,36897500,36897557.069846675,36903736.102698795,36899920.33898305,188327742.75552136,2023-41-05/30/23 02:41:07
36899000,36899150,36898000,36897557.069846675,36904091.61837305,36916699.242742956,179400035.78659645,2023-41-05/30/23 02:41:08
36899000,36899150,36898000,36897557.069846675,36904091.61837305,36916699.242742956,179400035.78659645,2023-41-05/30/23 02:41:09
36899000,36899150,36898000,36897557.069846675,36904091.61837305,36916699.242742956,179400035.78659645,2023-41-05/30/23 02:41:10
36899000,36899150,36898000,36897557.069846675,36905905.810139626,36916699.242742956,181405835.9112976,2023-41-05/30/23 02:41:11
36899000,36899150,36898000,36897557.069846675,36905905.810139626,36916699.242742956,181405835.9112976,2023-41-05/30/23 02:41:12
36899000,36899150,36898000,36901325.41567696,36906053.331481226,36916699.242742956,179727676.06627136,2023-41-05/30/23 02:41:13
36899000,36899450,36898000,36901325.41567696,36898664.1275852,36916699.242742956,204877623.0711808,2023-41-05/30/23 02:41:14
36899000,36899450,36898000,36901325.41567696,36898664.1275852,36916699.242742956,204877623.0711808,2023-41-05/30/23 02:41:15
36899000,36899450,36898000,36901325.41567696,36898664.1275852,36916699.242742956,204877623.0711808,2023-41-05/30/23 02:41:16
36899000,36899450,36898000,36901325.41567696,36898664.1275852,36916699.242742956,204877623.0711808,2023-41-05/30/23 02:41:17
36899000,36899450,36898000,36901325.41567696,36898577.870411,36916681.49375478,205240764.47017932,2023-41-05/30/23 02:41:18
36899000,36899450,36898000,36901325.41567696,36895492.25885225,36916681.49375478,190443085.44356406,2023-41-05/30/23 02:41:19
36899000,36899450,36898000,36901325.41567696,36895492.25885225,36916681.49375478,190443085.44356406,2023-41-05/30/23 02:41:20
36899000,36899450,36898000,36901325.41567696,36898825.17028189,36916681.49375478,161347773.44648254,2023-41-05/30/23 02:41:21
36899000,36899450,36898000,36901325.41567696,36901951.636141635,36916681.49375478,181163201.92065373,2023-41-05/30/23 02:41:22
36899000,36899400,36898000,36901325.41567696,36895681.19869909,36916681.49375478,191063668.5761619,2023-41-05/30/23 02:41:23
36899000,36899400,36898000,36901325.41567696,36895681.19869909,36916681.49375478,191063668.5761619,2023-41-05/30/23 02:41:24
36899000,36899450,36898000,36901325.41567696,36901951.636141635,36916681.49375478,181163201.92065373,2023-41-05/30/23 02:41:25
36899000,36899450,36898000,36901325.41567696,36901951.636141635,36916681.49375478,181163201.92065373,2023-41-05/30/23 02:41:26
36899000,36899400,36898000,36901325.41567696,36895681.19869909,36916681.49375478,191063668.5761619,2023-41-05/30/23 02:41:27
36899000,36899400,36898000,36901325.41567696,36895681.19869909,36916681.49375478,191063668.5761619,2023-41-05/30/23 02:41:28
36902500,36900500,36900000,36899244.06047516,36900262.92783179,36916855.97548518,163843492.08923075,2023-41-05/30/23 02:41:29
36902500,36900550,36900000,36899244.06047516,36899905.680336185,36916855.97548518,192979528.47754616,2023-41-05/30/23 02:41:30
36902500,36900550,36900000,36899244.06047516,36899905.680336185,36916855.97548518,192979528.47754616,2023-41-05/30/23 02:41:31
36902500,36899850,36899500,36900332.42876527,36899530.056397215,36914394.02572033,187754106.79145595,2023-41-05/30/23 02:41:32
36902500,36899850,36899500,36900332.42876527,36899530.056397215,36914394.02572033,187754106.79145595,2023-41-05/30/23 02:41:33
36902500,36899850,36899500,36900332.42876527,36899530.056397215,36914394.02572033,187754106.79145595,2023-41-05/30/23 02:41:34
36902500,36899850,36899500,36900332.42876527,36899530.056397215,36914394.02572033,187754106.79145595,2023-41-05/30/23 02:41:35
36902500,36899850,36899500,36900332.42876527,36899530.056397215,36914394.02572033,187754106.79145595,2023-41-05/30/23 02:41:36
36902500,36900700,36901500,36900332.42876527,36900511.2803427,36896045.224541426,175817153.43686283,2023-41-05/30/23 02:41:37
36902500,36900050,36899500,36900332.42876527,36899733.66139556,36914394.02572033,186269878.0436673,2023-41-05/30/23 02:41:38
36902500,36900050,36899500,36900332.42876527,36899733.66139556,36914394.02572033,186269878.0436673,2023-41-05/30/23 02:41:39
36902500,36900050,36899500,36900332.42876527,36899733.66139556,36914394.02572033,186269878.0436673,2023-41-05/30/23 02:41:40
36902500,36900050,36899500,36900332.42876527,36899733.66139556,36914394.02572033,186269878.0436673,2023-41-05/30/23 02:41:41
36902500,36900050,36899500,36899155.25114155,36899680.81999334,36914394.02572033,185311850.88773334,2023-41-05/30/23 02:41:42
36902500,36900050,36899500,36899155.25114155,36899680.81999334,36914394.02572033,185311850.88773334,2023-41-05/30/23 02:41:43
36902500,36900050,36899500,36899155.25114155,36899680.81999334,36914394.02572033,185311850.88773334,2023-41-05/30/23 02:41:44
36902500,36900050,36899500,36899155.25114155,36899680.81999334,36914394.02572033,185311850.88773334,2023-41-05/30/23 02:41:45
36902500,36899950,36899500,36899155.25114155,36899582.92358312,36914394.02572033,185310979.80806893,2023-41-05/30/23 02:41:46
36902500,36899950,36899500,36899155.25114155,36899582.92358312,36914394.02572033,185310979.80806893,2023-41-05/30/23 02:41:47
36914500,36906350,36905250,36913547.33218589,36903464.54743334,36892612.95328324,120888020.04085028,2023-41-05/30/23 02:41:48
36914500,36905550,36904000,36913547.33218589,36902585.76260762,36888628.26818535,138451075.69221902,2023-41-05/30/23 02:41:49
36914500,36905550,36904000,36913547.33218589,36902585.76260762,36888628.26818535,138451075.69221902,2023-41-05/30/23 02:41:50
36914500,36905550,36904000,36913547.33218589,36902585.76260762,36888628.26818535,138451075.69221902,2023-41-05/30/23 02:41:51
36914500,36905550,36904000,36913547.33218589,36905278.13929468,36888628.26818535,150480793.87166137,2023-41-05/30/23 02:41:52
36905500,36903250,36902500,36897410.493827164,36902488.533512264,36906291.07981221,186434298.7029617,2023-41-05/30/23 02:41:53
36905500,36902950,36902500,36897410.493827164,36899451.29061457,36906291.07981221,167185496.40598255,2023-41-05/30/23 02:41:54
36905500,36902950,36902500,36897410.493827164,36899451.29061457,36906291.07981221,167185496.40598255,2023-41-05/30/23 02:41:55
36905500,36903250,36902500,36897410.493827164,36902488.533512264,36906291.07981221,186434298.7029617,2023-41-05/30/23 02:41:56
36905500,36903250,36902500,36897410.493827164,36902488.533512264,36906291.07981221,186434298.7029617,2023-41-05/30/23 02:41:57
36905500,36903050,36902500,36897410.493827164,36899531.467898495,36906291.07981221,164709878.8592003,2023-41-05/30/23 02:41:58
36905500,36903950,36903250,36897410.493827164,36900710.82298137,36907358.35214447,152759832.31457272,2023-41-05/30/23 02:41:59
36905500,36902900,36902500,36897410.493827164,36899449.029050805,36906291.07981221,167559098.08419532,2023-42-05/30/23 02:42:00
36904500,36901500,36900000,36909996.742671005,36901102.68111386,36916855.97548518,194291258.4066383,2023-42-05/30/23 02:42:01
36904500,36901500,36900000,36909996.742671005,36901102.68111386,36916855.97548518,194291258.4066383,2023-42-05/30/23 02:42:02
36905500,36902300,36900500,36897410.493827164,36898887.89954338,36918411.65527386,183251419.63900992,2023-42-05/30/23 02:42:03
36905500,36902300,36900500,36897410.493827164,36898887.89954338,36918411.65527386,183251419.63900992,2023-42-05/30/23 02:42:04
36905500,36902300,36900500,36897410.493827164,36898800.42943467,36917817.72518304,183191376.92917693,2023-42-05/30/23 02:42:05
36905500,36903000,36903000,36897411.999636926,36899782.387222104,36908105.57768924,171747489.7611986,2023-42-05/30/23 02:42:06
36905500,36903350,36903000,36897411.999636926,36902637.7758452,36908105.57768924,186358008.53386283,2023-42-05/30/23 02:42:07
36905500,36903000,36903000,36897411.999636926,36899782.387222104,36908105.57768924,171747489.7611986,2023-42-05/30/23 02:42:08
